Index;ThreadID;Time;Severity;Location;Detail;Exception
125 User: undefined;7;2019-01-05 12:52:05.1738;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/Disable2fa.cshtml'.;
126 User: undefined;7;2019-01-05 12:52:05.1901;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/DownloadPersonalData.cshtml'.;
127 User: undefined;7;2019-01-05 12:52:05.1901;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/EnableAuthenticator.cshtml'.;
128 User: undefined;7;2019-01-05 12:52:05.1901;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/ExternalLogins.cshtml'.;
129 User: undefined;7;2019-01-05 12:52:05.1901;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/GenerateRecoveryCodes.cshtml'.;
130 User: undefined;7;2019-01-05 12:52:05.1901;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/Index.cshtml'.;
131 User: undefined;7;2019-01-05 12:52:05.1901;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/PersonalData.cshtml'.;
132 User: undefined;7;2019-01-05 12:52:05.1901;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/ResetAuthenticator.cshtml'.;
133 User: undefined;7;2019-01-05 12:52:05.1901;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/SetPassword.cshtml'.;
134 User: undefined;7;2019-01-05 12:52:05.1901;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/ShowRecoveryCodes.cshtml'.;
135 User: undefined;7;2019-01-05 12:52:05.1901;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/TwoFactorAuthentication.cshtml'.;
136 User: undefined;7;2019-01-05 12:52:05.1901;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/_Layout.cshtml'.;
137 User: undefined;7;2019-01-05 12:52:05.2068;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/_ManageNav.cshtml'.;
138 User: undefined;7;2019-01-05 12:52:05.2068;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/_StatusMessage.cshtml'.;
139 User: undefined;7;2019-01-05 12:52:05.2068;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/_ViewImports.cshtml'.;
140 User: undefined;7;2019-01-05 12:52:05.2068;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Manage/_ViewStart.cshtml'.;
141 User: undefined;7;2019-01-05 12:52:05.2068;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/Register.cshtml'.;
142 User: undefined;7;2019-01-05 12:52:05.2068;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/ResetPassword.cshtml'.;
143 User: undefined;7;2019-01-05 12:52:05.2068;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/ResetPasswordConfirmation.cshtml'.;
144 User: undefined;7;2019-01-05 12:52:05.2068;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Account/_ViewImports.cshtml'.;
145 User: undefined;7;2019-01-05 12:52:05.2218;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/Error.cshtml'.;
146 User: undefined;7;2019-01-05 12:52:05.2218;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/_Layout.cshtml'.;
147 User: undefined;7;2019-01-05 12:52:05.2218;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/_ValidationScriptsPartial.cshtml'.;
148 User: undefined;7;2019-01-05 12:52:05.2218;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/_ViewImports.cshtml'.;
149 User: undefined;7;2019-01-05 12:52:05.2218;DEBUG;;Initializing Razor view compiler with compiled view: '/Areas/Identity/Pages/_ViewStart.cshtml'.;
150 User: undefined;7;2019-01-05 12:52:05.2218;TRACE;;Located compiled view for view at path '/Areas/Identity/Pages/Account/Login.cshtml'.;
151 User: undefined;7;2019-01-05 12:52:05.2888;TRACE;;Could not find a file for view at path '/Areas/Identity/Pages/Account/_ViewStart.cshtml'.;
152 User: undefined;7;2019-01-05 12:52:05.2888;TRACE;;Located compiled view for view at path '/Areas/Identity/Pages/_ViewStart.cshtml'.;
153 User: undefined;7;2019-01-05 12:52:05.3001;TRACE;;Could not find a file for view at path '/Areas/Identity/_ViewStart.cshtml'.;
154 User: undefined;7;2019-01-05 12:52:05.3001;TRACE;;Could not find a file for view at path '/Areas/_ViewStart.cshtml'.;
155 User: undefined;7;2019-01-05 12:52:05.3001;TRACE;;Could not find a file for view at path '/_ViewStart.cshtml'.;
156 User: undefined;7;2019-01-05 12:52:05.3001;INFO;;"Route matched with {page = ""/Account/Login"", area = ""Identity"", action = """", controller = """"}. Executing action /Account/Login";
157 User: undefined;7;2019-01-05 12:52:05.3150;DEBUG;;Execution plan of authorization filters (in the following order): Microsoft.AspNetCore.Mvc.Authorization.AuthorizeFilter, Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.AutoValidateAntiforgeryTokenAuthorizationFilter;
158 User: undefined;7;2019-01-05 12:52:05.3150;DEBUG;;Execution plan of resource filters (in the following order): Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter;
159 User: undefined;7;2019-01-05 12:52:05.3150;DEBUG;;Execution plan of action filters (in the following order): Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter;
160 User: undefined;7;2019-01-05 12:52:05.3150;DEBUG;;Execution plan of exception filters (in the following order): None;
161 User: undefined;7;2019-01-05 12:52:05.3150;DEBUG;;Execution plan of result filters (in the following order): Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter;
162 User: undefined;7;2019-01-05 12:52:05.3150;TRACE;;Authorization Filter: Before executing OnAuthorizationAsync on filter Microsoft.AspNetCore.Mvc.Authorization.AuthorizeFilter.;
163 User: undefined;7;2019-01-05 12:52:05.3150;TRACE;;Authorization Filter: After executing OnAuthorizationAsync on filter Microsoft.AspNetCore.Mvc.Authorization.AuthorizeFilter.;
164 User: undefined;7;2019-01-05 12:52:05.3150;TRACE;;Authorization Filter: Before executing OnAuthorizationAsync on filter Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.AutoValidateAntiforgeryTokenAuthorizationFilter.;
165 User: undefined;7;2019-01-05 12:52:05.3331;TRACE;;Authorization Filter: After executing OnAuthorizationAsync on filter Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.AutoValidateAntiforgeryTokenAuthorizationFilter.;
166 User: undefined;7;2019-01-05 12:52:05.3331;TRACE;;Resource Filter: Before executing OnResourceExecuting on filter Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter.;
167 User: undefined;7;2019-01-05 12:52:05.3331;TRACE;;Resource Filter: After executing OnResourceExecuting on filter Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter.;
168 User: undefined;7;2019-01-05 12:52:05.3486;TRACE;;Page Filter: Before executing OnPageHandlerSelectionAsync on filter Microsoft.AspNetCore.Mvc.RazorPages.Internal.PageHandlerPageFilter.;
169 User: undefined;7;2019-01-05 12:52:05.3486;TRACE;;Page Filter: After executing OnPageHandlerSelectionAsync on filter Microsoft.AspNetCore.Mvc.RazorPages.Internal.PageHandlerPageFilter.;
170 User: undefined;7;2019-01-05 12:52:05.3486;TRACE;;Page Filter: Before executing OnPageHandlerSelected on filter Microsoft.AspNetCore.Mvc.RazorPages.PageSaveTempDataPropertyFilter.;
171 User: undefined;7;2019-01-05 12:52:05.3661;DEBUG;;Attempting to bind parameter 'returnUrl' of type 'System.String' ...;
172 User: undefined;7;2019-01-05 12:52:05.3661;DEBUG;;Attempting to bind parameter 'returnUrl' of type 'System.String' using the name 'returnUrl' in request data ...;
173 User: undefined;7;2019-01-05 12:52:05.3661;DEBUG;;Done attempting to bind parameter 'returnUrl' of type 'System.String'.;
174 User: undefined;7;2019-01-05 12:52:05.3661;DEBUG;;Done attempting to bind parameter 'returnUrl' of type 'System.String'.;
175 User: undefined;7;2019-01-05 12:52:05.3786;DEBUG;;Attempting to validate the bound parameter 'returnUrl' of type 'System.String' ...;
176 User: undefined;7;2019-01-05 12:52:05.3786;DEBUG;;Done attempting to validate the bound parameter 'returnUrl' of type 'System.String'.;
177 User: undefined;7;2019-01-05 12:52:05.3786;TRACE;;Page Filter: Before executing OnPageHandlerExecutionAsync on filter Microsoft.AspNetCore.Mvc.RazorPages.Internal.PageHandlerPageFilter.;
178 User: undefined;7;2019-01-05 12:52:05.3969;TRACE;;Page Filter: Before executing OnPageHandlerExecuting on filter Microsoft.AspNetCore.Mvc.RazorPages.PageSaveTempDataPropertyFilter.;
179 User: undefined;7;2019-01-05 12:52:05.3969;DEBUG;;The temp data cookie .AspNetCore.Mvc.CookieTempDataProvider was not found.;
180 User: undefined;7;2019-01-05 12:52:05.3969;TRACE;;Page Filter: After executing OnPageHandlerExecuting on filter Microsoft.AspNetCore.Mvc.RazorPages.PageSaveTempDataPropertyFilter.;
181 User: undefined;7;2019-01-05 12:52:05.4111;INFO;;Executing handler method OnGetAsync with arguments (/) - ModelState is Valid;
182 User: undefined;7;2019-01-05 12:52:05.4254;TRACE;;Needs consent: True.;
183 User: undefined;7;2019-01-05 12:52:05.4254;TRACE;;Has consent: False.;
184 User: undefined;7;2019-01-05 12:52:05.4254;INFO;;AuthenticationScheme: Identity.External signed out.;
185 User: undefined;7;2019-01-05 12:52:05.4254;DEBUG;;Executed handler method OnGetAsync, returned result .;
186 User: undefined;7;2019-01-05 12:52:05.4410;TRACE;;Page Filter: Before executing OnPageHandlerExecuted on filter Microsoft.AspNetCore.Mvc.RazorPages.PageSaveTempDataPropertyFilter.;
187 User: undefined;7;2019-01-05 12:52:05.4410;TRACE;;Page Filter: After executing OnPageHandlerExecuted on filter Microsoft.AspNetCore.Mvc.RazorPages.PageSaveTempDataPropertyFilter.;
188 User: undefined;7;2019-01-05 12:52:05.4410;TRACE;;Page Filter: After executing OnPageHandlerExecutionAsync on filter Microsoft.AspNetCore.Mvc.RazorPages.Internal.PageHandlerPageFilter.;
189 User: undefined;7;2019-01-05 12:52:05.4410;TRACE;;Result Filter: Before executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter.;
190 User: undefined;7;2019-01-05 12:52:05.4410;TRACE;;Result Filter: After executing OnResultExecuting on filter Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter.;
191 User: undefined;7;2019-01-05 12:52:05.4608;TRACE;;Before executing action result Microsoft.AspNetCore.Mvc.RazorPages.PageResult.;
192 User: undefined;7;2019-01-05 12:52:05.4988;TRACE;;Performing protect operation to key {f619a787-c002-4edb-af64-2f1d52938742} with purposes ('c:\Курс ПВТ практика\Задание 12\Task 12\Task 2', 'Microsoft.AspNetCore.Antiforgery.AntiforgeryToken.v1').;
193 User: undefined;7;2019-01-05 12:52:05.5074;TRACE;;Performing protect operation to key {f619a787-c002-4edb-af64-2f1d52938742} with purposes ('c:\Курс ПВТ практика\Задание 12\Task 12\Task 2', 'Microsoft.AspNetCore.Antiforgery.AntiforgeryToken.v1').;
194 User: undefined;7;2019-01-05 12:52:05.5074;DEBUG;;A new antiforgery cookie token was created.;
195 User: undefined;7;2019-01-05 12:52:05.6136;TRACE;;Located compiled view for view at path '/Views/Shared/_Layout.cshtml'.;
196 User: undefined;7;2019-01-05 12:52:05.6136;DEBUG;;Using precompiled view for '/Views/Shared/_Layout.cshtml'.;
197 User: undefined;7;2019-01-05 12:52:05.6763;DEBUG;;View lookup cache miss for view '_LoginPartial' in controller '(null)'.;
198 User: undefined;7;2019-01-05 12:52:05.6763;TRACE;;Could not find a file for view at path '/Areas/Identity/Pages/Account/_LoginPartial.cshtml'.;
199 User: undefined;7;2019-01-05 12:52:05.6763;TRACE;;Could not find a file for view at path '/Areas/Identity/Pages/_LoginPartial.cshtml'.;
200 User: undefined;7;2019-01-05 12:52:05.6763;TRACE;;Could not find a file for view at path '/Areas/Identity/Pages/Shared/_LoginPartial.cshtml'.;
201 User: undefined;7;2019-01-05 12:52:05.6763;TRACE;;Could not find a file for view at path '/Areas/Identity/Views/Shared/_LoginPartial.cshtml'.;
202 User: undefined;7;2019-01-05 12:52:05.6910;TRACE;;Could not find a file for view at path '/Pages/Shared/_LoginPartial.cshtml'.;
203 User: undefined;7;2019-01-05 12:52:05.6910;TRACE;;Located compiled view for view at path '/Views/Shared/_LoginPartial.cshtml'.;
204 User: undefined;7;2019-01-05 12:52:05.6910;DEBUG;;Using precompiled view for '/Views/Shared/_LoginPartial.cshtml'.;
205 User: undefined;7;2019-01-05 12:52:05.7136;DEBUG;;View lookup cache miss for view '_CookieConsentPartial' in controller '(null)'.;
206 User: undefined;7;2019-01-05 12:52:05.7136;TRACE;;Could not find a file for view at path '/Areas/Identity/Pages/Account/_CookieConsentPartial.cshtml'.;
207 User: undefined;7;2019-01-05 12:52:05.7136;TRACE;;Could not find a file for view at path '/Areas/Identity/Pages/_CookieConsentPartial.cshtml'.;
208 User: undefined;7;2019-01-05 12:52:05.7213;TRACE;;Could not find a file for view at path '/Areas/Identity/Pages/Shared/_CookieConsentPartial.cshtml'.;
209 User: undefined;7;2019-01-05 12:52:05.7213;TRACE;;Could not find a file for view at path '/Areas/Identity/Views/Shared/_CookieConsentPartial.cshtml'.;
210 User: undefined;7;2019-01-05 12:52:05.7213;TRACE;;Could not find a file for view at path '/Pages/Shared/_CookieConsentPartial.cshtml'.;
211 User: undefined;7;2019-01-05 12:52:05.7213;TRACE;;Located compiled view for view at path '/Views/Shared/_CookieConsentPartial.cshtml'.;
212 User: undefined;7;2019-01-05 12:52:05.7213;DEBUG;;Using precompiled view for '/Views/Shared/_CookieConsentPartial.cshtml'.;
213 User: undefined;7;2019-01-05 12:52:05.7615;DEBUG;;View lookup cache miss for view '_ValidationScriptsPartial' in controller '(null)'.;
214 User: undefined;7;2019-01-05 12:52:05.7615;TRACE;;Could not find a file for view at path '/Areas/Identity/Pages/Account/_ValidationScriptsPartial.cshtml'.;
215 User: undefined;7;2019-01-05 12:52:05.7615;TRACE;;Located compiled view for view at path '/Areas/Identity/Pages/_ValidationScriptsPartial.cshtml'.;
216 User: undefined;7;2019-01-05 12:52:05.7714;DEBUG;;Using precompiled view for '/Areas/Identity/Pages/_ValidationScriptsPartial.cshtml'.;
217 User: undefined;7;2019-01-05 12:52:05.7990;DEBUG;;Cookie '.AspNetCore.Mvc.CookieTempDataProvider' suppressed due to consent policy.;
218 User: undefined;7;2019-01-05 12:52:05.8362;TRACE;;After executing action result Microsoft.AspNetCore.Mvc.RazorPages.PageResult.;
219 User: undefined;7;2019-01-05 12:52:05.8362;TRACE;;Result Filter: Before executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter.;
220 User: undefined;7;2019-01-05 12:52:05.8471;TRACE;;Result Filter: After executing OnResultExecuted on filter Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter.;
221 User: undefined;7;2019-01-05 12:52:05.8471;TRACE;;Resource Filter: Before executing OnResourceExecuted on filter Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter.;
222 User: undefined;7;2019-01-05 12:52:05.8471;TRACE;;Resource Filter: After executing OnResourceExecuted on filter Microsoft.AspNetCore.Mvc.ViewFeatures.Internal.SaveTempDataFilter.;
223 User: undefined;7;2019-01-05 12:52:05.8471;INFO;;Executed action /Account/Login in 530.2723ms;
224 User: undefined;7;2019-01-05 12:52:05.8471;INFO;;Entity Framework Core 2.1.4-rtm-31024 initialized 'ApplicationDbContext' using provider 'Microsoft.EntityFrameworkCore.SqlServer' with options: None;
225 User: undefined;7;2019-01-05 12:52:05.8629;DEBUG;;SaveChanges starting for 'ApplicationDbContext'.;
226 User: undefined;7;2019-01-05 12:52:05.8629;DEBUG;;DetectChanges starting for 'ApplicationDbContext'.;
227 User: undefined;7;2019-01-05 12:52:05.8629;DEBUG;;DetectChanges completed for 'ApplicationDbContext'.;
228 User: undefined;8;2019-01-05 12:52:05.8629;INFO;;Request starting HTTP/1.1 GET http://localhost:44360/css/site.css  ;
229 User: undefined;7;2019-01-05 12:52:05.8629;DEBUG;;SaveChanges completed for 'ApplicationDbContext' with 0 entities written to the database.;
230 User: undefined;4;2019-01-05 12:52:05.8629;DEBUG;;"Connection id ""0HLJIUDP6SDLD"" started.";
231 User: undefined;8;2019-01-05 12:52:05.8629;TRACE;;All hosts are allowed.;
232 User: undefined;9;2019-01-05 12:52:05.8899;INFO;;Request starting HTTP/1.1 GET http://localhost:44360/lib/bootstrap/dist/css/bootstrap.css  ;
233 User: undefined;7;2019-01-05 12:52:05.8899;DEBUG;;"Connection id ""0HLJIUDP6SDLC"" completed keep alive response.";
234 User: undefined;3;2019-01-05 12:52:05.8899;DEBUG;;"Connection id ""0HLJIUDP6SDLE"" started.";
235 User: undefined;8;2019-01-05 12:52:05.8979;TRACE;;Range header's value is empty.;
236 User: undefined;4;2019-01-05 12:52:05.9095;DEBUG;;"Connection id ""0HLJIUDP6SDLF"" started.";
237 User: undefined;9;2019-01-05 12:52:05.8979;TRACE;;All hosts are allowed.;
238 User: undefined;16;2019-01-05 12:52:05.9095;INFO;;Request starting HTTP/1.1 GET http://localhost:44360/lib/jquery/dist/jquery.js  ;
239 User: undefined;15;2019-01-05 12:52:05.9095;INFO;;Request starting HTTP/1.1 GET http://localhost:44360/Identity/lib/jquery-validation-unobtrusive/jquery.validate.unobtrusive.js  ;
240 User: undefined;3;2019-01-05 12:52:05.9095;DEBUG;;"Connection id ""0HLJIUDP6SDLG"" started.";
241 User: undefined;9;2019-01-05 12:52:05.9095;TRACE;;Range header's value is empty.;
242 User: undefined;7;2019-01-05 12:52:05.9095;DEBUG;;'ApplicationDbContext' disposed.;
243 User: undefined;4;2019-01-05 12:52:05.9234;DEBUG;;"Connection id ""0HLJIUDP6SDLH"" started.";
244 User: undefined;8;2019-01-05 12:52:05.9234;INFO;;Sending file. Request path: '/css/site.css'. Physical path: 'c:\Курс ПВТ практика\Задание 12\Task 12\Task 2\wwwroot\css\site.css';
